time,n_waiting,n_busy
880.5000,16,4
882.0000,13,4
883.5000,12,4
885.0000,8,4
886.5000,8,4
888.0000,7,4
889.5000,13,4
891.0000,13,4
892.5000,10,4
894.0000,5,4
895.5000,1,4
897.0000,4,4
898.5000,0,4
900.0000,0,3
901.5000,0,3
903.0000,0,4
904.5000,0,1
906.0000,0,3
907.5000,6,4
909.0000,4,4
910.5000,8,4
912.0000,6,4
913.5000,3,4
915.0000,0,2
916.5000,0,4
918.0000,0,2
919.5000,0,2
921.0000,0,1
922.5000,0,2
924.0000,3,4
925.5000,9,4
927.0000,5,4
928.5000,7,4
930.0000,6,4
931.5000,5,4
933.0000,3,4
934.5000,7,4
936.0000,2,4
937.5000,2,4
939.0000,0,2
940.5000,0,0
942.0000,0,0
943.5000,0,1
945.0000,0,2
946.5000,0,0
948.0000,0,1
949.5000,0,3
951.0000,0,1
952.5000,3,4
954.0000,7,4
955.5000,5,4
957.0000,0,3
958.5000,0,3
960.0000,1,4
961.5000,0,4
963.0000,3,4
964.5000,0,3
966.0000,0,0
967.5000,0,0
969.0000,0,1
970.5000,0,0
972.0000,0,3
973.5000,0,1
975.0000,0,1
976.5000,0,1
978.0000,0,0
979.5000,0,0
981.0000,0,0
982.5000,0,0
984.0000,0,3
985.5000,4,4
987.0000,2,4
988.5000,0,3
990.0000,6,4
991.5000,6,4
993.0000,1,4
994.5000,0,2
996.0000,0,1
997.5000,0,1
999.0000,0,2
1000.5000,0,1
1002.0000,0,2
1003.5000,0,2
1005.0000,0,2
1006.5000,0,2
1008.0000,0,1
1009.5000,2,4
1011.0000,1,4
1012.5000,1,4
1014.0000,0,3
1015.5000,0,1
1017.0000,0,1
1018.5000,0,1
1020.0000,0,1
1021.5000,0,0
1023.0000,0,0
1024.5000,0,0
1026.0000,0,3
1027.5000,0,3
1029.0000,0,3
1030.5000,1,4
1032.0000,10,4
1033.5000,7,4
1035.0000,4,4
1036.5000,2,4
1038.0000,0,4
1039.5000,0,2
1041.0000,0,1
1042.5000,0,1
1044.0000,0,0
1045.5000,0,3
1047.0000,3,4
1048.5000,1,4
1050.0000,2,4
1051.5000,4,4
1053.0000,11,4
1054.5000,14,4
1056.0000,15,4
1057.5000,14,4
1059.0000,12,4
1060.5000,11,4
1062.0000,8,4
1063.5000,19,4
1065.0000,17,4
1066.5000,15,4
1068.0000,16,4
1069.5000,16,4
1071.0000,14,4
1072.5000,20,4
1074.0000,19,4
1075.5000,24,4
1077.0000,24,4
1078.5000,27,4
1080.0000,26,4
1081.5000,22,4
1083.0000,21,4
1084.5000,17,4
1086.0000,13,4
1087.5000,12,4
1089.0000,11,4
1090.5000,10,4
1092.0000,7,4
1093.5000,6,4
1095.0000,13,4
1096.5000,8,4
1098.0000,4,4
1099.5000,4,4
1101.0000,3,4
1102.5000,3,4
1104.0000,0,3
1105.5000,0,4
1107.0000,0,2
1108.5000,0,1
1110.0000,0,4
1111.5000,0,4
1113.0000,1,4
1114.5000,1,4
1116.0000,2,4
1117.5000,2,4
1119.0000,0,3
1120.5000,0,1
1122.0000,0,0
1123.5000,0,0
1125.0000,0,2
1126.5000,0,1
1128.0000,0,4
1129.5000,0,3
1131.0000,3,4
1132.5000,5,4
1134.0000,8,4
1135.5000,5,4
1137.0000,4,4
1138.5000,1,4
1140.0000,0,3
1141.5000,0,2
1143.0000,0,4
1144.5000,0,1
1146.0000,0,4
1147.5000,0,2
1149.0000,0,1
1150.5000,0,1
1152.0000,0,3
1153.5000,0,4
1155.0000,0,2
1156.5000,1,4
1158.0000,2,4
1159.5000,0,2
1161.0000,0,2
1162.5000,0,2
1164.0000,0,0
1165.5000,0,1
1167.0000,0,1
1168.5000,0,0
1170.0000,0,2
1171.5000,0,0
1173.0000,2,4
1174.5000,0,4
1176.0000,0,4
1177.5000,0,2
1179.0000,0,1
1180.5000,0,1
1182.0000,0,1
1183.5000,0,1
1185.0000,0,1
1186.5000,0,0
1188.0000,0,0
1189.5000,0,0
1191.0000,0,1
1192.5000,0,0
1194.0000,3,4
1195.5000,0,2
1197.0000,0,1
1198.5000,0,1
1200.0000,0,1
1201.5000,0,1
1203.0000,0,0
1204.5000,0,0
1206.0000,0,0
1207.5000,0,1
1209.0000,0,4
1210.5000,1,4
1212.0000,1,4
1213.5000,0,2
1215.0000,0,0
1216.5000,0,0
1218.0000,0,0
1219.5000,0,0
1221.0000,0,1
1222.5000,0,1
1224.0000,0,1
1225.5000,0,2
1227.0000,0,0
1228.5000,0,0
1230.0000,2,4
1231.5000,0,2
1233.0000,0,2
1234.5000,0,1
1236.0000,0,0
1237.5000,0,3
1239.0000,0,2
1240.5000,0,1
1242.0000,0,1
1243.5000,0,1
1245.0000,0,2
1246.5000,0,0
1248.0000,0,2
1249.5000,1,4
1251.0000,0,2
1252.5000,0,1
1254.0000,0,2
1255.5000,6,4
1257.0000,3,4
1258.5000,1,4
1260.0000,1,4
1261.5000,0,4
1263.0000,0,0
1264.5000,0,1
1266.0000,0,3
1267.5000,0,1
1269.0000,0,0
1270.5000,0,1
1272.0000,0,0
1273.5000,2,4
1275.0000,0,3
1276.5000,2,4
1278.0000,0,4
1279.5000,0,1
1281.0000,0,2
1282.5000,0,1
1284.0000,0,0
1285.5000,0,1
1287.0000,0,1
1288.5000,0,3
1290.0000,0,4
1291.5000,1,4
1293.0000,1,4
1294.5000,0,4
1296.0000,3,4
1297.5000,10,4
1299.0000,11,4
1300.5000,6,4
1302.0000,9,4
1303.5000,13,4
1305.0000,15,4
1306.5000,13,4
1308.0000,14,4
1309.5000,11,4
1311.0000,7,4
1312.5000,2,4
1314.0000,0,4
1315.5000,0,2
1317.0000,0,1
1318.5000,0,0
1320.0000,0,0
1321.5000,0,0
1323.0000,0,2
1324.5000,0,0
1326.0000,0,4
1327.5000,0,2
1329.0000,0,3
1330.5000,5,4
1332.0000,1,4
1333.5000,0,1
1335.0000,0,4
1336.5000,0,4
1338.0000,0,3
1339.5000,7,4
1341.0000,6,4
1342.5000,5,4
1344.0000,3,4
1345.5000,0,2
1347.0000,0,1
1348.5000,0,3
1350.0000,0,4
1351.5000,1,4
1353.0000,0,1
1354.5000,0,1
1356.0000,0,1
1357.5000,0,0
1359.0000,2,4
1360.5000,2,4
1362.0000,1,4
1363.5000,0,4
1365.0000,0,1
1366.5000,0,2
1368.0000,0,3
1369.5000,0,3
1371.0000,0,4
1372.5000,10,4
1374.0000,10,4
1375.5000,6,4
1377.0000,14,4
1378.5000,14,4
1380.0000,15,4
1381.5000,13,4
1383.0000,12,4
1384.5000,12,4
1386.0000,9,4
1387.5000,5,4
1389.0000,7,4
1390.5000,7,4
1392.0000,1,4
1393.5000,1,4
1395.0000,0,2
1396.5000,0,1
1398.0000,0,3
1399.5000,0,1
1401.0000,0,2
1402.5000,0,2
1404.0000,0,0
1405.5000,0,0
1407.0000,0,1
1408.5000,0,0
1410.0000,0,1
1411.5000,0,2
1413.0000,0,3
1414.5000,0,1
1416.0000,1,4
1417.5000,2,4
1419.0000,0,0
1420.5000,0,0
1422.0000,0,2
1423.5000,0,1
1425.0000,0,0
1426.5000,3,4
1428.0000,0,3
1429.5000,0,1
1431.0000,0,0
1432.5000,3,4
1434.0000,4,4
1435.5000,2,4
1437.0000,0,3
1438.5000,0,2
1440.0000,0,0
1441.5000,1,4
1443.0000,3,4
1444.5000,0,3
1446.0000,0,2
1447.5000,5,4
1449.0000,6,4
1450.5000,1,4
1452.0000,0,3
1453.5000,0,2
1455.0000,0,1
1456.5000,0,1
1458.0000,0,1
1459.5000,0,3
1461.0000,0,4
1462.5000,0,3
1464.0000,2,4
1465.5000,8,4
1467.0000,7,4
1468.5000,4,4
1470.0000,0,4
1471.5000,1,4
1473.0000,6,4
1474.5000,4,4
1476.0000,1,4
1477.5000,4,4
1479.0000,5,4
1480.5000,8,4
1482.0000,4,4
1483.5000,2,4
1485.0000,0,4
1486.5000,0,0
1488.0000,0,3
1489.5000,0,2
1491.0000,0,0
1492.5000,0,3
1494.0000,0,2
1495.5000,0,2
1497.0000,0,1
1498.5000,0,1
1500.0000,0,4
1501.5000,0,3
1503.0000,0,1
1504.5000,0,0
1506.0000,0,0
1507.5000,0,0
1509.0000,0,1
1510.5000,0,0
1512.0000,0,0
1513.5000,0,0
1515.0000,0,0
1516.5000,0,0
1518.0000,0,0
1519.5000,0,0
1521.0000,0,0
1522.5000,0,1
1524.0000,0,3
1525.5000,0,2
1527.0000,0,1
1528.5000,0,0
1530.0000,0,0
1531.5000,0,0
1533.0000,0,0
1534.5000,3,4
1536.0000,3,4
1537.5000,1,4
1539.0000,11,4
1540.5000,16,4
1542.0000,14,4
1543.5000,18,4
1545.0000,15,4
1546.5000,16,4
1548.0000,13,4
1549.5000,16,4
1551.0000,19,4
1552.5000,19,4
1554.0000,15,4
1555.5000,9,4
1557.0000,6,4
1558.5000,2,4
1560.0000,1,4
1561.5000,5,4
1563.0000,2,4
1564.5000,4,4
1566.0000,6,4
1567.5000,4,4
1569.0000,0,4
1570.5000,0,1
1572.0000,0,1
1573.5000,0,3
1575.0000,0,3
1576.5000,0,2
1578.0000,0,1
1579.5000,0,2
1581.0000,1,4
1582.5000,2,4
1584.0000,3,4
1585.5000,0,2
1587.0000,0,3
1588.5000,0,4
1590.0000,0,1
1591.5000,3,4
1593.0000,1,4
1594.5000,0,2
1596.0000,0,2
1597.5000,0,0
1599.0000,0,1
1600.5000,0,1
1602.0000,0,2
1603.5000,0,2
1605.0000,0,4
1606.5000,0,3
1608.0000,0,2
1609.5000,0,3
1611.0000,0,3
1612.5000,0,0
1614.0000,0,2
1615.5000,0,1
1617.0000,0,2
1618.5000,0,2
1620.0000,0,1
1621.5000,0,2
1623.0000,2,4
1624.5000,0,3
1626.0000,2,4
1627.5000,0,1
1629.0000,1,4
1630.5000,2,4
1632.0000,0,3
1633.5000,2,4
1635.0000,0,4
1636.5000,0,1
1638.0000,0,1
1639.5000,3,4
1641.0000,4,4
1642.5000,0,4
1644.0000,0,3
1645.5000,0,2
1647.0000,4,4
1648.5000,3,4
1650.0000,4,4
1651.5000,3,4
1653.0000,7,4
1654.5000,4,4
1656.0000,2,4
1657.5000,0,4
1659.0000,3,4
1660.5000,0,3
1662.0000,0,3
1663.5000,0,1
1665.0000,0,1
1666.5000,1,4
1668.0000,0,1
1669.5000,1,4
1671.0000,5,4
1672.5000,4,4
1674.0000,2,4
1675.5000,0,3
1677.0000,0,1
1678.5000,0,1
1680.0000,0,2
1681.5000,0,1
1683.0000,0,1
1684.5000,0,1
1686.0000,0,4
1687.5000,0,2
1689.0000,0,1
1690.5000,0,2
1692.0000,0,1
1693.5000,0,0
1695.0000,0,0
1696.5000,0,2
1698.0000,0,0
1699.5000,0,3
1701.0000,0,3
1702.5000,0,4
1704.0000,0,3
1705.5000,4,4
1707.0000,0,2
1708.5000,0,1
1710.0000,0,1
1711.5000,0,2
1713.0000,0,1
1714.5000,0,4
1716.0000,3,4
1717.5000,0,2
1719.0000,0,0
1720.5000,0,0
1722.0000,0,0
1723.5000,0,1
1725.0000,0,0
1726.5000,0,0
1728.0000,0,3
1729.5000,0,1
1731.0000,0,1
1732.5000,0,1
1734.0000,0,4
1735.5000,0,2
1737.0000,0,1
1738.5000,0,3
1740.0000,0,3
1741.5000,0,3
1743.0000,0,2
1744.5000,0,0
1746.0000,0,2
1747.5000,0,0
1749.0000,2,4
1750.5000,0,4
1752.0000,3,4
1753.5000,1,4
1755.0000,0,2
1756.5000,4,4
1758.0000,3,4
1759.5000,0,4
1761.0000,0,2
1762.5000,0,2
1764.0000,0,1
1765.5000,0,1
1767.0000,1,4
1768.5000,0,3
1770.0000,0,2
1771.5000,0,1
1773.0000,0,0
1774.5000,0,4
1776.0000,0,2
1777.5000,0,0
1779.0000,0,1
1780.5000,0,1
1782.0000,2,4
1783.5000,0,3
1785.0000,0,4
1786.5000,0,4
1788.0000,5,4
1789.5000,6,4
1791.0000,4,4
1792.5000,4,4
1794.0000,3,4
1795.5000,0,2
1797.0000,0,0
1798.5000,0,0
1800.0000,0,1
1801.5000,0,3
1803.0000,0,3
1804.5000,0,1
1806.0000,0,1
1807.5000,0,4
1809.0000,3,4
1810.5000,7,4
1812.0000,7,4
1813.5000,5,4
1815.0000,0,3
1816.5000,0,0
1818.0000,0,0
1819.5000,0,1
1821.0000,0,0
1822.5000,1,4
1824.0000,3,4
1825.5000,6,4
1827.0000,5,4
1828.5000,0,2
1830.0000,0,2
1831.5000,0,3
1833.0000,0,4
1834.5000,3,4
1836.0000,3,4
1837.5000,0,4
1839.0000,5,4
1840.5000,4,4
1842.0000,5,4
1843.5000,4,4
1845.0000,2,4
1846.5000,0,3
1848.0000,0,1
1849.5000,0,4
1851.0000,0,2
1852.5000,0,3
1854.0000,0,1
1855.5000,0,0
1857.0000,0,0
1858.5000,0,1
1860.0000,0,2
1861.5000,0,1
1863.0000,0,2
1864.5000,0,4
1866.0000,0,2
1867.5000,0,2
1869.0000,0,1
1870.5000,0,1
1872.0000,0,1
1873.5000,0,1
1875.0000,0,2
1876.5000,0,4
1878.0000,0,1
1879.5000,9,4
1881.0000,9,4
1882.5000,17,4
1884.0000,22,4
1885.5000,19,4
1887.0000,20,4
1888.5000,15,4
1890.0000,16,4
1891.5000,11,4
1893.0000,6,4
1894.5000,7,4
1896.0000,8,4
1897.5000,7,4
1899.0000,6,4
1900.5000,7,4
1902.0000,9,4
1903.5000,8,4
1905.0000,6,4
1906.5000,17,4
1908.0000,13,4
1909.5000,10,4
1911.0000,12,4
1912.5000,8,4
1914.0000,7,4
1915.5000,8,4
1917.0000,8,4
1918.5000,6,4
1920.0000,7,4
1921.5000,6,4
1923.0000,6,4
1924.5000,2,4
1926.0000,6,4
1927.5000,5,4
1929.0000,8,4
1930.5000,11,4
1932.0000,3,4
1933.5000,1,4
1935.0000,0,4
1936.5000,0,2
1938.0000,0,1
1939.5000,0,1
1941.0000,0,0
1942.5000,0,0
1944.0000,0,1
1945.5000,0,2
1947.0000,0,2
1948.5000,1,4
1950.0000,0,3
1951.5000,0,4
1953.0000,3,4
1954.5000,1,4
1956.0000,0,1
1957.5000,0,2
1959.0000,1,4
1960.5000,9,4
1962.0000,4,4
1963.5000,3,4
1965.0000,0,3
1966.5000,0,3
1968.0000,0,3
1969.5000,0,3
1971.0000,0,2
1972.5000,2,4
1974.0000,0,0
1975.5000,0,0
1977.0000,0,0
1978.5000,0,4
1980.0000,1,4
1981.5000,3,4
1983.0000,4,4
1984.5000,3,4
1986.0000,7,4
1987.5000,8,4
1989.0000,1,4
1990.5000,0,1
1992.0000,0,1
1993.5000,0,3
1995.0000,0,1
1996.5000,0,2
1998.0000,0,4
1999.5000,0,3
2001.0000,0,3
2002.5000,0,2
2004.0000,0,4
2005.5000,0,2
2007.0000,0,3
2008.5000,0,3
2010.0000,3,4
2011.5000,3,4
2013.0000,4,4
2014.5000,1,4
2016.0000,2,4
2017.5000,0,1
2019.0000,0,1
2020.5000,0,2
2022.0000,0,1
2023.5000,0,1
2025.0000,0,2
2026.5000,0,1
2028.0000,0,2
2029.5000,1,4
2031.0000,4,4
2032.5000,4,4
2034.0000,3,4
2035.5000,0,4
2037.0000,0,2
2038.5000,0,3
2040.0000,0,3
2041.5000,0,1
2043.0000,0,1
2044.5000,0,4
2046.0000,0,2
2047.5000,0,2
2049.0000,0,2
2050.5000,0,3
2052.0000,0,2
2053.5000,2,4
2055.0000,1,4
2056.5000,5,4
2058.0000,7,4
2059.5000,4,4
2061.0000,4,4
2062.5000,5,4
2064.0000,9,4
2065.5000,8,4
2067.0000,6,4
2068.5000,0,3
2070.0000,0,3
2071.5000,0,2
2073.0000,0,0
2074.5000,0,0
2076.0000,0,0
2077.5000,0,0
2079.0000,0,2
2080.5000,0,2
2082.0000,11,4
2083.5000,10,4
2085.0000,7,4
2086.5000,4,4
2088.0000,0,4
2089.5000,0,2
2091.0000,0,3
2092.5000,0,0
2094.0000,2,4
2095.5000,1,4
2097.0000,0,3
2098.5000,0,3
2100.0000,6,4
2101.5000,5,4
2103.0000,5,4
2104.5000,0,4
2106.0000,0,1
2107.5000,0,1
2109.0000,0,4
2110.5000,0,3
2112.0000,0,3
2113.5000,0,1
2115.0000,0,4
2116.5000,0,2
2118.0000,0,1
2119.5000,0,1
2121.0000,0,3
2122.5000,0,1
2124.0000,0,1
2125.5000,0,0
2127.0000,0,0
2128.5000,0,0
2130.0000,0,1
2131.5000,0,3
2133.0000,0,3
2134.5000,0,1
2136.0000,0,0
2137.5000,0,0
2139.0000,0,3
2140.5000,1,4
2142.0000,3,4
2143.5000,5,4
2145.0000,7,4
2146.5000,13,4
2148.0000,12,4
2149.5000,10,4
2151.0000,13,4
2152.5000,12,4
2154.0000,11,4
2155.5000,7,4
2157.0000,8,4
2158.5000,6,4
2160.0000,2,4
2161.5000,1,4
2163.0000,1,4
2164.5000,0,4
2166.0000,0,1
2167.5000,0,0
2169.0000,0,3
2170.5000,0,1
2172.0000,0,2
2173.5000,0,4
2175.0000,0,3
2176.5000,0,4
2178.0000,2,4
2179.5000,0,3
2181.0000,8,4
2182.5000,6,4
2184.0000,8,4
2185.5000,10,4
2187.0000,9,4
2188.5000,3,4
2190.0000,0,2
2191.5000,0,2
2193.0000,0,3
2194.5000,0,2
2196.0000,0,3
2197.5000,0,3
2199.0000,0,3
2200.5000,0,2
2202.0000,0,2
2203.5000,0,2
2205.0000,0,3
2206.5000,0,1
2208.0000,4,4
2209.5000,2,4
2211.0000,1,4
2212.5000,0,1
2214.0000,0,2
2215.5000,0,0
2217.0000,0,1
2218.5000,0,2
2220.0000,0,2
2221.5000,0,1
2223.0000,0,3
2224.5000,0,3
2226.0000,2,4
2227.5000,0,2
2229.0000,3,4
2230.5000,12,4
2232.0000,3,4
2233.5000,0,4
2235.0000,1,4
2236.5000,0,4
2238.0000,0,0
2239.5000,0,1
2241.0000,0,2
2242.5000,0,2
2244.0000,0,1
2245.5000,3,4
2247.0000,3,4
2248.5000,4,4
2250.0000,0,3
2251.5000,0,3
2253.0000,0,1
2254.5000,0,3
2256.0000,0,3
2257.5000,0,4
2259.0000,2,4
2260.5000,1,4
2262.0000,1,4
2263.5000,2,4
2265.0000,0,2
2266.5000,0,2
2268.0000,0,1
2269.5000,0,1
2271.0000,0,2
2272.5000,0,2
2274.0000,0,2
2275.5000,0,0
2277.0000,0,0
2278.5000,0,1
2280.0000,0,2
2281.5000,0,2
2283.0000,0,1
2284.5000,0,1
2286.0000,0,3
2287.5000,0,0
2289.0000,0,1
2290.5000,0,3
2292.0000,0,4
2293.5000,0,3
2295.0000,0,3
2296.5000,0,2
2298.0000,0,0
2299.5000,0,0
2301.0000,0,1
2302.5000,0,3
2304.0000,0,2
2305.5000,0,4
2307.0000,0,3
2308.5000,2,4
2310.0000,0,3
2311.5000,0,1
2313.0000,0,2
2314.5000,0,1
2316.0000,0,1
2317.5000,0,1
2319.0000,0,0
2320.5000,0,0
2322.0000,1,4
2323.5000,2,4
2325.0000,0,2
2326.5000,0,2
2328.0000,0,4
2329.5000,0,2
2331.0000,0,1
2332.5000,0,0
2334.0000,0,0
2335.5000,2,4
2337.0000,0,4
2338.5000,0,3
2340.0000,2,4
2341.5000,0,4
2343.0000,0,2
2344.5000,0,2
2346.0000,0,2
2347.5000,0,1
2349.0000,0,3
2350.5000,0,1
2352.0000,1,4
2353.5000,0,4
2355.0000,5,4
2356.5000,5,4
2358.0000,2,4
2359.5000,0,4
2361.0000,1,4
2362.5000,0,2
2364.0000,0,2
2365.5000,0,4
2367.0000,1,4
2368.5000,0,3
2370.0000,2,4
2371.5000,3,4
2373.0000,3,4
2374.5000,1,4
2376.0000,0,4
2377.5000,2,4
2379.0000,0,3
2380.5000,0,3
2382.0000,0,1
2383.5000,0,1
2385.0000,0,0
2386.5000,0,0
2388.0000,0,0
2389.5000,0,0
2391.0000,0,1
2392.5000,0,2
2394.0000,0,4
2395.5000,6,4
2397.0000,21,4
2398.5000,16,4
2400.0000,16,4
2401.5000,14,4
2403.0000,13,4
2404.5000,10,4
2406.0000,7,4
2407.5000,5,4
2409.0000,10,4
2410.5000,10,4
2412.0000,7,4
2413.5000,5,4
2415.0000,0,4
2416.5000,1,4
2418.0000,0,3
2419.5000,3,4
2421.0000,4,4
2422.5000,4,4
2424.0000,9,4
2425.5000,8,4
2427.0000,3,4
2428.5000,1,4
2430.0000,0,3
2431.5000,0,1
2433.0000,0,2
2434.5000,0,0
2436.0000,0,1
2437.5000,0,2
2439.0000,0,2
2440.5000,0,2
2442.0000,5,4
2443.5000,5,4
2445.0000,6,4
2446.5000,11,4
2448.0000,10,4
2449.5000,9,4
2451.0000,6,4
2452.5000,6,4
2454.0000,4,4
2455.5000,0,4
2457.0000,0,4
2458.5000,0,3
2460.0000,7,4
2461.5000,7,4
2463.0000,4,4
2464.5000,1,4
